opened,closed,px_open,px_close,long_strike,short_strike,long_delta,short_delta,expiration,dte,days_held,contracts,debit,cost,entry_equity,equity_fraction,value_at_close,gross_pnl,fees,net_pnl,reason,multiple
2021-03-12,2021-04-16,315.46,342.01,335.0,351.0,0.20921,0.07137,2021-04-16,35,35,10,1.9699999999999998,1969.9999999999998,90231.0,0.021832851237379613,6.82,4850.000000000001,26.0,4824.000000000001,EXP,3.4619289340101527
2021-03-19,2021-04-23,313.14,339.42,332.5,347.5,0.20966,0.07658,2021-04-23,35,35,10,1.9,1900.0,88258.0,0.021527793514468943,6.71,4810.000000000001,26.0,4784.000000000001,EXP,3.531578947368421
2021-04-23,2021-05-05,339.42,329.03,354.0,366.0,0.22164,0.06891,2021-05-28,35,12,10,1.65,1650.0,106216.0,0.015534382767191384,0.21999999999999997,-1430.0,26.0,-1456.0,SL,0.13333333333333333
2021-05-07,2021-05-18,334.2,322.22,348.0,360.0,0.2164,0.07167,2021-06-11,35,11,10,1.59,1590.0,104760.0,0.015177548682703322,0.25,-1340.0,26.0,-1366.0,SL,0.15723270440251572
2021-05-14,2021-06-18,326.39,342.63,342.0,355.0,0.21019,0.07046,2021-06-18,35,35,10,1.73,1730.0,103627.0,0.01669449081803005,0.64,-1089.9999999999998,26.0,-1115.9999999999998,EXP,0.36994219653179194
2021-05-21,2021-06-25,327.01,349.46,342.5,354.0,0.21245,0.07073,2021-06-25,35,35,10,1.5300000000000002,1530.0000000000002,102921.0,0.014865770833940598,6.8500000000000005,5320.0,26.0,5294.0,EXP,4.477124183006535
2021-05-28,2021-06-29,333.93,354.99,347.0,358.0,0.21356,0.07221,2021-07-02,35,32,10,1.46,1460.0,103798.0,0.014065781614289292,7.68,6220.0,26.0,6194.0,TP,5.260273972602739
2021-06-04,2021-07-02,335.6,358.64,348.0,360.0,0.22695,0.07055,2021-07-09,35,28,10,1.54,1540.0,103125.0,0.014933333333333333,9.219999999999999,7679.999999999999,26.0,7653.999999999999,TP,5.987012987012986
2021-06-11,2021-07-07,341.24,360.95,353.0,364.0,0.20972,0.07378,2021-07-16,35,26,10,1.32,1320.0,105242.0,0.012542521046730393,7.01,5690.0,26.0,5664.0,TP,5.3106060606060606
2021-06-18,2021-07-23,342.63,368.2,356.0,367.5,0.21457,0.07098,2021-07-23,35,35,10,1.5999999999999999,1600.0,106046.0,0.015087792090224997,11.04,9440.0,26.0,9414.0,EXP,6.9
2021-07-02,2021-08-04,358.64,367.34,372.0,382.5,0.20915,0.07441,2021-08-06,35,33,10,1.31,1310.0,129634.0,0.010105373590261814,0.15,-1160.0000000000002,26.0,-1186.0000000000002,SL,0.11450381679389313
2021-08-13,2021-09-16,368.82,378.31,382.0,390.0,0.20142,0.07294,2021-09-17,35,34,10,1.08,1080.0,135312.0,0.007981553742461865,0.1,-980.0000000000001,26.0,-1006.0000000000001,SL,0.09259259259259259
2021-09-03,2021-09-17,381.57,373.83,394.0,404.0,0.20433,0.06829,2021-10-08,35,14,10,1.3,1300.0,140463.0,0.009255106326933072,0.09999999999999999,-1200.0,26.0,-1226.0,SL,0.07692307692307691
