date,equity
2023-10-19,100103.65830084252
2023-10-20,100103.65830084252
2023-10-23,100103.65830084252
2023-10-24,100103.65830084252
2023-10-25,100103.65830084252
2023-10-26,100103.65830084252
2023-10-27,100103.65830084252
2023-10-30,100103.65830084252
2023-10-31,100103.65830084252
2023-11-01,100103.65830084252
2023-11-02,100103.65830084252
2023-11-03,100916.01189424226
2023-11-06,101327.67513257792
2023-11-07,102285.4912012517
2023-11-08,102351.33621630486
2023-11-09,101563.69777182957
2023-11-10,103847.09363437512
2023-11-13,103523.23793162146
2023-11-14,105751.73174749826
2023-11-15,105831.31929283195
2023-11-16,105921.88384377673
2023-11-17,105946.586361055
2023-11-20,107236.46110411739
2023-11-21,106613.48625311504
2023-11-22,107049.82648080894
2023-11-24,106898.91392692324
