date,equity,holding,branch,cash,shares
2022-05-12,78597.35453003013,TECL,bear_tqqq_oversold,3905.2949101265694,2458
2022-05-13,86150.74153488243,TECL,bear_tqqq_oversold,3905.2949101265694,2458
2022-05-16,84349.21010060805,TECS,bear_relative_inverse,7280.089006858048,19
2022-05-17,77797.17421193617,TECS,bear_relative_inverse,7280.089006858048,19
2022-05-18,87393.58900685805,TECS,bear_relative_inverse,7280.089006858048,19
2022-05-19,90040.8697685768,TECS,bear_relative_inverse,7280.089006858048,19
2022-05-20,89561.0641045143,TECS,bear_relative_inverse,7280.089006858048,19
2022-05-23,83985.22279592055,TECS,bear_relative_inverse,7280.089006858048,19
2022-05-24,87330.58976231403,BSV,bear_relative_bond,4361.5930892053,1220
2022-05-25,87416.15785477262,BSV,bear_relative_bond,4361.5930892053,1220
2022-05-26,87458.96057991315,BSV,bear_relative_bond,4361.5930892053,1220
2022-05-27,87523.1039611624,BSV,bear_relative_bond,4361.5930892053,1220
2022-05-31,86492.23190319928,TECL,bear_trend_long,4384.68886578473,2267
2022-06-01,85652.89950573834,TECL,bear_trend_long,4384.68886578473,2267
2022-06-02,91444.28958905133,TECL,bear_trend_long,4384.68886578473,2267
2022-06-03,85212.24480832013,TECL,bear_trend_long,4384.68886578473,2267
2022-06-06,85170.27645886334,TECL,bear_trend_long,4384.68886578473,2267
2022-06-07,88191.8592530528,TECL,bear_trend_long,4384.68886578473,2267
2022-06-08,85275.18436062726,TECL,bear_trend_long,4384.68886578473,2267
2022-06-09,78791.36407483014,TECL,bear_trend_long,4384.68886578473,2267
2022-06-10,78441.66123880558,TECS,bear_relative_inverse,7471.74961771183,17
2022-06-13,87827.33799661808,TECS,bear_relative_inverse,7471.74961771183,17
2022-06-14,85267.84322161274,TECL,bear_tqqq_oversold,4299.815156884957,3158
2022-06-15,90353.92374987202,TECL,bear_tqqq_oversold,4299.815156884957,3158
2022-06-16,86200.98235224446,TECS,bear_relative_inverse,8384.701102244464,16
2022-06-17,86909.26933457999,SPXL,bear_spy_oversold,4345.338163162756,1417
2022-06-21,92985.16278245597,SPXL,bear_spy_oversold,4345.338163162756,1417
