Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2018-11-01T13:31:00Z,GLD,116.63,3497,Market On Close,Filled,407855.11,"Monthly rotation to GLD" 
2018-11-01T20:00:00Z,GLD,0,-3497,Stop Market,Canceled,0,"Monthly stop reset" 
2018-12-03T20:50:00Z,GLD,0,-3497,Stop Market,Canceled,0,"Monthly stop reset" 
2019-01-02T20:50:00Z,GLD,0,-3497,Stop Market,Canceled,0,"Monthly stop reset" 
2019-02-01T20:50:00Z,GLD,0,-3497,Stop Market,Canceled,0,"Monthly stop reset" 
2019-03-01T20:50:00Z,GLD,0,-3497,Stop Market,Canceled,0,"Monthly stop reset" 
2019-04-01T19:50:00Z,GLD,0,-3497,Stop Market,Canceled,0,"Monthly stop reset" 
2019-05-01T13:31:00Z,GLD,120.4,-3497,Market On Close,Filled,-421038.8,"Monthly rotation to TQQQ" 
2019-05-01T13:31:00Z,TQQQ,7.7792906105,53198,Market On Close,Filled,413842.70189738,"Monthly rotation to TQQQ" 
2019-05-01T20:00:00Z,TQQQ,6.9624650963975,-53198,Stop Market,Filled,-370389.21819815,"10.5% monthly-reset stop" 
2019-06-03T13:31:00Z,TQQQ,5.5978027185,62295,Market On Close,Filled,348715.12034896,"Monthly rotation to TQQQ" 
2019-06-03T20:00:00Z,TQQQ,0,-62295,Stop Market,Canceled,0,"Monthly stop reset" 
2019-07-01T19:50:00Z,TQQQ,0,-62295,Stop Market,Canceled,0,"Monthly stop reset" 
2019-08-01T13:31:00Z,TQQQ,7.701890658,-62295,Market On Close,Filled,-479789.27854011,"Monthly rotation to TECL" 
2019-08-01T13:31:00Z,TECL,15.638984937,32160,Market On Close,Filled,502949.75557392,"Monthly rotation to TECL" 
2019-08-01T20:00:00Z,TECL,13.623854574,-32160,Stop Market,Filled,-438143.16309984,"10.5% monthly-reset stop" 
2019-09-03T13:31:00Z,TECL,14.191896315,29828,Market On Close,Filled,423315.88328382,"Monthly rotation to TECL" 
2019-09-03T20:00:00Z,TECL,0,-29828,Stop Market,Canceled,0,"Monthly stop reset" 
2019-10-01T13:31:00Z,TECL,14.856833579,-29828,Market On Close,Filled,-443149.63199441,"Monthly rotation to TQQQ" 
2019-10-01T13:31:00Z,TQQQ,7.161281759,64112,Market On Close,Filled,459124.09613301,"Monthly rotation to TQQQ" 
2019-10-01T20:00:00Z,TQQQ,0,-64112,Stop Market,Canceled,0,"Monthly stop reset" 
2019-11-01T19:50:00Z,TQQQ,0,-64112,Stop Market,Canceled,0,"Monthly stop reset" 
2019-12-02T14:31:00Z,TQQQ,8.959342194,-64112,Market On Close,Filled,-574401.34674173,"Monthly rotation to TECL" 
2019-12-02T14:31:00Z,TECL,18.8265868322,30209,Market On Close,Filled,568732.36161393,"Monthly rotation to TECL" 
2019-12-02T21:00:00Z,TECL,0,-30209,Stop Market,Canceled,0,"Monthly stop reset" 
