date,equity
2022-06-10,518755.2395052618
2022-06-13,518755.2395052618
2022-06-14,518755.2395052618
2022-06-15,518755.2395052618
2022-06-16,518755.2395052618
2022-06-17,518755.2395052618
2022-06-21,518755.2395052618
2022-06-22,518755.2395052618
2022-06-23,518755.2395052618
2022-06-24,518755.2395052618
2022-06-27,518755.2395052618
2022-06-28,518755.2395052618
2022-06-29,518755.2395052618
2022-06-30,517461.5970274559
2022-07-01,525870.2684655999
2022-07-05,553036.9744744035
2022-07-06,563601.8117814803
2022-07-07,598530.507773232
2022-07-08,601333.3550973609
2022-07-11,562955.0871710321
2022-07-12,546568.7357991182
2022-07-13,514011.8545950645
2022-07-14,514011.8545950645
2022-07-15,514011.8545950645
2022-07-18,514011.8545950645
2022-07-19,514011.8545950645
2022-07-20,514011.8545950645
2022-07-21,514011.8545950645
