date,spy_price,long_strike,short_strike,debit,pnl,roi,win
2010-01-04,85.77,81,88,4.72,-3.51,-0.74,false
2010-01-05,86.0,82,89,4.42,-3.87,-0.88,false
2010-01-08,86.71,82,89,4.71,-4.21,-0.89,false
2010-01-11,86.83,82,89,4.77,-4.58,-0.96,false
2010-01-12,86.02,82,89,4.42,-4.15,-0.94,false
2010-01-15,86.0,82,89,4.41,-3.5,-0.79,false
2010-01-19,87.08,83,90,4.45,-2.89,-0.65,false
2010-01-22,82.65,79,85,4.0,1.45,0.36,true
2010-01-25,83.07,79,86,4.47,1.8,0.4,true
2010-01-26,82.73,79,85,4.0,2.26,0.57,true
2010-01-29,81.27,77,84,4.51,3.74,0.83,true
2010-02-01,82.54,78,85,4.62,3.8,0.82,true
2010-02-02,83.54,79,86,4.62,2.35,0.51,true
2010-02-05,80.72,77,83,4.0,5.44,1.36,true
2010-02-08,80.14,76,83,4.48,6.0,1.34,true
2010-02-09,81.14,77,84,4.48,4.95,1.1,true
2010-02-12,81.76,78,84,4.0,4.99,1.25,true
2010-02-19,84.11,80,87,4.46,3.62,0.81,true
2010-02-22,84.13,80,87,4.46,3.63,0.81,true
2010-02-23,83.1,79,86,4.46,5.22,1.17,true
2010-02-26,83.81,80,86,4.02,4.81,1.2,true
2010-03-01,84.68,80,87,4.69,5.31,1.13,true
2010-03-02,84.91,81,87,4.05,3.49,0.86,true
2010-03-05,86.46,82,89,4.61,2.27,0.49,true
2010-03-08,86.48,82,89,4.62,3.18,0.69,true
2010-03-09,86.62,82,89,4.68,3.72,0.79,true
2010-03-12,87.38,83,90,4.58,2.47,0.54,true
2010-03-15,87.4,83,90,4.59,2.09,0.46,true
2010-03-16,88.1,84,91,4.46,-0.29,-0.07,false
2010-03-19,88.13,84,91,4.47,0.84,0.19,true
2010-03-22,88.6,84,91,4.68,-4.45,-0.95,false
2010-03-23,89.22,85,92,4.52,-5.66,-1.25,false
2010-03-26,88.59,84,91,4.67,-2.39,-0.51,false
2010-03-29,89.15,85,92,4.5,-3.19,-0.71,false
2010-03-30,89.21,85,92,4.52,-4.45,-0.98,false
2010-04-05,90.25,86,93,4.54,-6.6,-1.45,false
2010-04-06,90.46,86,93,4.63,-6.56,-1.42,false
2010-04-09,90.85,86,94,5.11,-7.18,-1.41,false
2010-04-12,90.99,86,94,5.18,-6.86,-1.32,false
2010-04-13,91.06,87,94,4.46,-6.49,-1.46,false
2010-04-19,91.05,86,94,5.19,-6.78,-1.31,false
2010-04-20,91.86,87,95,5.11,-7.28,-1.42,false
2010-04-23,92.57,88,95,4.68,-6.87,-1.47,false
2010-04-26,92.22,88,95,4.53,-6.63,-1.46,false
2010-04-27,90.04,86,93,4.49,-5.99,-1.33,false
2010-04-30,90.29,86,93,4.56,-6.14,-1.35,false
2010-05-03,91.46,87,94,4.63,-6.0,-1.3,false
2010-05-04,89.31,85,92,4.57,-4.81,-1.05,false
2010-05-07,84.55,80,87,4.72,-0.81,-0.17,false
2010-05-10,88.27,84,91,4.59,-5.55,-1.21,false
2010-05-11,88.02,84,91,4.51,-5.37,-1.19,false
2010-05-14,86.55,82,89,4.66,-4.59,-0.98,false
2010-05-17,86.59,82,89,4.68,-6.06,-1.29,false
2010-05-18,85.41,81,88,4.64,-5.73,-1.23,false
2010-05-24,81.85,78,84,4.13,-1.36,-0.33,false
2010-05-25,81.93,78,84,4.12,-1.08,-0.26,false
2010-05-28,83.11,79,86,4.54,-2.33,-0.51,false
2010-06-01,81.71,78,84,4.08,-1.74,-0.43,false
2010-06-04,81.17,77,84,4.56,-1.11,-0.24,false
2010-06-07,80.16,76,83,4.55,1.19,0.26,true
2010-06-08,81.02,77,83,4.13,1.29,0.31,true
2010-06-11,83.35,79,86,4.57,-0.28,-0.06,false
2010-06-14,83.22,79,86,4.54,-1.1,-0.24,false
2010-06-15,85.11,81,88,4.5,-2.8,-0.62,false
2010-06-18,85.31,81,88,4.56,-1.37,-0.3,false
2010-06-21,85.07,81,88,4.48,-1.19,-0.27,false
2010-06-22,83.66,79,86,4.66,0.16,0.03,true
2010-06-25,82.36,78,85,4.57,1.64,0.36,true
2010-06-28,82.1,78,85,4.49,-1.28,-0.29,false
2010-06-29,79.57,76,82,4.02,0.86,0.21,true
2010-07-02,78.03,74,80,4.08,2.5,0.61,true
2010-07-06,78.54,75,81,3.97,1.14,0.29,true
2010-07-09,82.43,78,85,4.58,-2.5,-0.55,false
2010-07-12,82.48,78,85,4.59,-3.65,-0.8,false
2010-07-13,83.73,80,86,4.01,-3.54,-0.88,false
2010-07-16,81.44,77,84,4.58,-2.76,-0.6,false
2010-07-19,81.92,78,84,4.06,-0.4,-0.1,false
2010-07-20,82.83,79,85,4.03,-0.34,-0.08,false
2010-07-26,85.18,81,88,4.5,-2.56,-0.57,false
2010-07-27,85.17,81,88,4.5,-2.18,-0.48,false
2010-07-30,84.19,80,87,4.51,-0.46,-0.1,false
2010-08-02,86.1,82,89,4.47,-2.02,-0.45,false
2010-08-03,85.68,81,88,4.68,-1.3,-0.28,false
2010-08-06,85.81,82,88,4.04,-0.39,-0.1,false
2010-08-09,86.27,82,89,4.54,-2.05,-0.45,false
2010-08-10,85.81,82,88,4.04,0.06,0.01,true
2010-08-13,82.7,79,85,4.01,2.6,0.65,true
2010-08-16,82.66,79,85,4.0,2.5,0.63,true
2010-08-17,83.68,79,86,4.67,2.18,0.47,true
2010-08-20,82.1,78,85,4.47,2.71,0.61,true
2010-08-23,81.79,78,84,4.02,4.79,1.19,true
2010-08-24,80.58,77,83,3.97,6.33,1.59,true
2010-08-27,81.59,78,84,3.96,5.42,1.37,true
2010-08-30,80.41,76,83,4.57,7.43,1.63,true
2010-08-31,80.41,76,83,4.56,7.62,1.67,true
2010-09-03,84.67,80,87,4.67,3.96,0.85,true
2010-09-07,83.71,80,86,4.0,4.69,1.17,true
2010-09-10,85.12,81,88,4.48,3.48,0.78,true
2010-09-13,86.07,82,89,4.46,2.28,0.51,true
2010-09-14,86.01,82,89,4.44,2.37,0.53,true
2010-09-17,86.35,82,89,4.56,2.28,0.5,true
2010-09-20,87.67,83,90,4.68,4.01,0.86,true
2010-09-21,87.49,83,90,4.62,4.42,0.96,true
2010-09-24,88.14,84,91,4.51,3.36,0.75,true
2010-09-27,87.72,83,90,4.7,3.52,0.75,true
2010-09-28,88.02,84,91,4.46,1.69,0.38,true
2010-10-01,87.98,84,91,4.45,1.57,0.35,true
2010-10-04,87.32,83,90,4.57,2.38,0.52,true
2010-10-05,89.07,85,92,4.48,0.77,0.17,true
2010-10-08,89.46,85,92,4.62,0.54,0.12,true
2010-10-12,89.82,85,93,5.08,-0.98,-0.19,false
2010-10-15,90.35,86,93,4.58,-1.15,-0.25,false
2010-10-18,90.79,86,94,5.07,0.87,0.17,true
2010-10-19,89.6,85,92,4.67,2.51,0.54,true
2010-10-22,90.85,86,94,5.1,0.99,0.19,true
2010-10-25,91.12,87,94,4.5,1.37,0.3,true
2010-10-26,91.13,87,94,4.51,1.91,0.42,true
2010-10-29,90.96,86,94,5.15,2.32,0.45,true
2010-11-01,90.99,86,94,5.16,2.51,0.49,true
2010-11-02,91.71,87,94,4.71,2.08,0.44,true
2010-11-05,94.2,89,97,5.27,-0.24,-0.05,false
2010-11-08,94.03,89,97,5.19,0.59,0.11,true
2010-11-12,92.27,88,95,4.57,2.25,0.49,true
2010-11-15,92.14,88,95,4.51,2.36,0.52,true
2010-11-16,90.7,86,93,4.71,4.17,0.89,true
2010-11-19,92.34,88,95,4.58,3.3,0.72,true
2010-11-22,92.26,88,95,4.55,3.59,0.79,true
2010-11-23,90.92,86,94,5.13,4.82,0.94,true
2010-11-26,91.19,87,94,4.54,4.29,0.94,true
2010-11-29,91.47,87,94,4.64,5.26,1.13,true
2010-11-30,90.96,86,94,5.15,6.46,1.25,true
2010-12-06,94.23,90,97,4.55,2.13,0.47,true
2010-12-07,94.29,90,97,4.57,2.34,0.51,true
2010-12-10,95.55,91,98,4.68,1.79,0.38,true
2010-12-13,95.62,91,98,4.7,2.45,0.52,true
2010-12-14,95.7,91,99,5.05,0.37,0.07,true
2010-12-17,95.92,91,99,5.15,0.99,0.19,true
2010-12-20,96.15,91,99,5.26,2.5,0.48,true
2010-12-21,96.76,92,100,5.09,1.96,0.39,true
2010-12-27,96.96,92,100,5.17,2.78,0.54,true
2010-12-28,97.1,92,100,5.23,3.33,0.64,true
2010-12-31,97.04,92,100,5.21,3.59,0.69,true
2011-01-03,98.04,93,101,5.21,3.23,0.62,true
2011-01-04,97.99,93,101,5.19,3.46,0.67,true
2011-01-10,97.99,93,101,5.19,0.71,0.14,true
2011-01-11,98.33,93,101,5.35,1.61,0.3,true
2011-01-14,99.78,95,103,5.11,0.49,0.1,true
2011-01-18,99.95,95,103,5.18,-0.09,-0.02,false
2011-01-21,99.06,94,102,5.22,0.09,0.02,true
2011-01-24,99.62,95,103,5.04,-1.78,-0.35,false
2011-01-25,99.68,95,103,5.06,-1.15,-0.23,false
2011-01-28,98.56,94,102,5.03,-0.7,-0.14,false
2011-01-31,99.3,94,102,5.32,-2.55,-0.48,false
2011-02-01,100.89,96,104,5.16,-3.83,-0.74,false
2011-02-04,101.2,96,104,5.3,-2.74,-0.52,false
2011-02-07,101.84,97,105,5.15,-2.66,-0.52,false
2011-02-08,102.3,97,105,5.36,-2.61,-0.49,false
2011-02-11,102.72,98,106,5.09,-3.44,-0.68,false
2011-02-14,102.96,98,106,5.2,-2.44,-0.47,false
2011-02-15,102.64,98,106,5.06,-1.89,-0.37,false
2011-02-18,103.81,99,107,5.14,-2.78,-0.54,false
2011-02-22,101.73,97,105,5.12,-1.1,-0.21,false
2011-02-25,102.11,97,105,5.26,-1.58,-0.3,false
2011-02-28,102.75,98,106,5.12,-2.96,-0.58,false
2011-03-01,101.03,96,104,5.22,-0.87,-0.17,false
2011-03-04,102.22,97,105,5.3,-2.92,-0.55,false
2011-03-07,101.42,96,104,5.37,0.24,0.04,true
2011-03-11,100.96,96,104,5.19,0.3,0.06,true
2011-03-14,100.35,95,103,5.34,3.01,0.56,true
2011-03-15,99.2,94,102,5.28,4.32,0.82,true
2011-03-18,99.02,94,102,5.21,4.23,0.81,true
2011-03-21,100.55,96,104,5.04,0.44,0.09,true
2011-03-22,100.2,95,103,5.28,1.6,0.3,true
2011-03-25,101.76,97,105,5.11,0.19,0.04,true
2011-03-28,101.51,96,105,5.74,0.82,0.14,true
2011-03-29,102.19,97,105,5.29,-0.49,-0.09,false
2011-04-01,103.19,98,106,5.3,-2.07,-0.39,false
2011-04-04,103.28,98,106,5.33,-1.02,-0.19,false
2011-04-05,103.26,98,106,5.33,-1.8,-0.34,false
2011-04-08,102.97,98,106,5.21,-2.74,-0.53,false
2011-04-11,102.66,98,106,5.07,-2.0,-0.39,false
2011-04-12,101.89,97,105,5.17,-0.78,-0.15,false
2011-04-18,101.19,96,104,5.29,-1.27,-0.24,false
2011-04-19,101.77,97,105,5.1,-2.96,-0.58,false
2011-04-25,103.57,98,107,5.78,-5.1,-0.88,false
2011-04-26,104.46,99,108,5.73,-6.55,-1.14,false
2011-04-29,105.73,100,109,5.88,-7.17,-1.22,false
2011-05-02,105.57,100,109,5.78,-7.09,-1.23,false
2011-05-03,105.19,100,108,5.31,-6.46,-1.22,false
2011-05-06,104.01,99,107,5.23,-5.53,-1.06,false
2011-05-09,104.41,99,108,5.7,-5.83,-1.02,false
2011-05-10,105.3,100,108,5.36,-6.64,-1.24,false
2011-05-13,103.88,99,107,5.17,-5.47,-1.06,false
2011-05-16,103.22,98,106,5.31,-2.44,-0.46,false
2011-05-17,103.21,98,106,5.3,-1.06,-0.2,false
2011-05-23,102.35,97,105,5.35,0.95,0.18,true
2011-05-24,102.26,97,105,5.32,0.24,0.05,true
2011-05-27,103.47,98,107,5.73,-2.94,-0.51,false
2011-05-31,104.55,99,108,5.77,-4.07,-0.71,false
2011-06-03,101.08,96,104,5.24,-1.54,-0.29,false
2011-06-06,100.01,95,103,5.2,2.4,0.46,true
2011-06-07,99.95,95,103,5.18,2.49,0.48,true
2011-06-10,98.89,94,102,5.16,2.92,0.57,true
2011-06-13,98.97,94,102,5.18,0.15,0.03,true
2011-06-14,100.22,95,103,5.3,-1.6,-0.3,false
2011-06-17,98.95,94,102,5.19,-0.86,-0.17,false
2011-06-20,99.46,94,102,5.38,-6.06,-1.13,false
2011-06-21,100.82,96,104,5.13,-6.66,-1.3,false
2011-06-24,98.77,94,102,5.11,-7.2,-1.41,false
2011-06-27,99.65,95,103,5.07,-6.79,-1.34,false
2011-06-28,100.95,96,104,5.19,-7.04,-1.36,false
2011-07-01,104.3,99,107,5.36,-7.44,-1.39,false
2011-07-05,104.22,99,107,5.32,-7.52,-1.41,false
2011-07-08,104.68,99,108,5.84,-8.04,-1.38,false
2011-07-11,102.79,98,106,5.13,-7.29,-1.42,false
2011-07-12,102.34,97,105,5.34,-7.31,-1.37,false
2011-07-15,102.57,97,106,5.76,-7.24,-1.26,false
2011-07-18,101.73,97,105,5.12,-6.6,-1.29,false
2011-07-19,103.38,98,106,5.36,-7.44,-1.39,false
2011-07-25,104.23,99,107,5.31,-7.39,-1.39,false
2011-07-26,103.84,99,107,5.17,-7.34,-1.42,false
2011-07-29,100.73,96,104,5.14,-6.9,-1.34,false
2011-08-01,100.3,95,103,5.32,-5.74,-1.08,false
2011-08-02,97.74,93,101,5.12,-4.01,-0.78,false
2011-08-05,93.52,89,96,4.72,-0.97,-0.21,false
2011-08-08,87.43,83,90,4.79,-0.19,-0.04,false
2011-08-09,91.5,87,94,4.72,-3.21,-0.68,false
2011-08-12,92.0,87,95,5.24,-2.2,-0.42,false
2011-08-15,93.95,89,97,5.2,-3.88,-0.75,false
2011-08-16,93.14,88,96,5.26,-4.65,-0.88,false
2011-08-19,87.73,83,90,4.8,-2.13,-0.44,false
2011-08-22,87.8,83,90,4.81,1.81,0.38,true
2011-08-23,90.69,86,93,4.77,-1.33,-0.28,false
2011-08-26,91.88,87,95,5.21,-0.15,-0.03,false
2011-08-29,94.52,90,97,4.73,-1.61,-0.34,false
2011-08-30,94.77,90,98,5.18,-0.74,-0.14,false
2011-09-02,91.79,87,95,5.16,0.27,0.05,true
2011-09-06,91.12,87,94,4.66,3.5,0.75,true
2011-09-09,90.28,86,93,4.7,5.54,1.18,true
2011-09-12,90.87,86,94,5.21,7.41,1.42,true
2011-09-13,91.7,87,94,4.78,6.83,1.43,true
2011-09-16,95.14,90,98,5.25,1.11,0.21,true
2011-09-19,94.19,89,97,5.28,2.59,0.49,true
2011-09-20,94.08,89,97,5.25,2.06,0.39,true
2011-09-23,88.89,84,92,5.22,7.56,1.45,true
2011-09-26,91.0,86,94,5.25,4.14,0.79,true
2011-09-27,92.02,87,95,5.25,4.91,0.94,true
2011-09-30,88.58,84,91,4.78,7.42,1.55,true
2011-10-03,86.06,82,89,4.69,6.94,1.48,true
2011-10-04,87.95,84,91,4.64,4.93,1.06,true
2011-10-07,90.59,86,93,4.74,1.24,0.26,true
2011-10-11,93.71,89,97,5.15,-3.61,-0.7,false
2011-10-14,95.96,91,99,5.2,-3.5,-0.67,false
2011-10-17,94.13,89,97,5.26,1.7,0.32,true
2011-10-18,95.97,91,99,5.23,-0.16,-0.03,false
2011-10-21,97.05,92,100,5.26,-0.13,-0.02,false
2011-10-24,98.24,93,101,5.3,-2.53,-0.48,false
2011-10-25,96.33,92,99,4.7,0.35,0.07,true
2011-10-28,100.68,96,104,5.13,-4.55,-0.89,false
2011-10-31,98.25,93,101,5.31,-3.49,-0.66,false
2011-11-01,95.51,91,98,4.76,-1.12,-0.24,false
2011-11-04,98.24,93,101,5.3,-4.05,-0.76,false
2011-11-07,98.85,94,102,5.21,-1.88,-0.36,false
2011-11-08,100.12,95,103,5.27,-2.15,-0.41,false
2011-11-14,98.22,93,101,5.3,-0.55,-0.1,false
2011-11-15,98.71,94,102,5.18,-1.63,-0.31,false
2011-11-21,93.68,89,96,4.77,5.04,1.06,true
2011-11-22,93.31,89,96,4.67,4.88,1.04,true
2011-11-25,91.08,87,94,4.62,7.13,1.54,true
2011-11-28,93.72,89,97,5.15,5.78,1.12,true
2011-11-29,93.99,89,97,5.21,5.19,1.0,true
2011-12-05,98.82,94,102,5.18,2.36,0.46,true
2011-12-06,98.85,94,102,5.19,2.73,0.53,true
2011-12-09,98.68,94,102,5.13,2.5,0.49,true
2011-12-12,97.24,92,100,5.28,4.49,0.85,true
2011-12-13,96.33,92,99,4.64,5.08,1.09,true
2011-12-16,95.79,91,99,5.13,5.22,1.02,true
2011-12-19,94.77,90,98,5.12,7.25,1.42,true
2011-12-20,97.64,93,101,5.08,5.76,1.13,true
2011-12-23,99.58,95,103,5.05,3.73,0.74,true
2011-12-27,99.65,95,103,5.08,3.64,0.72,true
2011-12-30,98.87,94,102,5.17,5.32,1.03,true
2012-01-03,100.45,95,103,5.36,4.96,0.93,true
2012-01-09,100.86,96,104,5.16,4.33,0.84,true
2012-01-10,101.73,97,105,5.12,3.62,0.71,true
2012-01-13,101.51,96,105,5.73,4.18,0.73,true
2012-01-17,101.9,97,105,5.19,3.85,0.74,true
2012-01-20,103.96,99,107,5.2,1.41,0.27,true
2012-01-23,103.69,99,107,5.1,1.74,0.34,true
2012-01-24,103.57,98,107,5.77,2.47,0.43,true
2012-01-27,103.85,99,107,5.16,2.09,0.41,true
2012-01-30,103.5,98,107,5.74,4.97,0.87,true
2012-01-31,103.46,98,107,5.72,5.14,0.9,true
2012-02-03,106.0,101,109,5.23,3.07,0.59,true
2012-02-06,105.93,101,109,5.2,1.81,0.35,true
2012-02-07,106.19,101,109,5.31,2.05,0.39,true
2012-02-10,105.86,101,109,5.18,3.74,0.72,true
2012-02-13,106.64,101,110,5.81,2.02,0.35,true
2012-02-14,106.51,101,110,5.76,2.52,0.44,true
2012-02-17,107.47,102,111,5.74,2.35,0.41,true
2012-02-24,107.88,102,111,5.93,-0.65,-0.11,false
2012-02-27,108.06,103,111,5.26,-0.49,-0.09,false
2012-02-28,108.38,103,112,5.7,-2.14,-0.38,false
2012-03-02,108.18,103,111,5.31,-1.84,-0.35,false
2012-03-05,107.74,102,111,5.86,-0.95,-0.16,false
2012-03-06,106.16,101,109,5.3,0.79,0.15,true
2012-03-09,108.38,103,112,5.7,-2.43,-0.43,false
2012-03-12,108.39,103,112,5.71,0.07,0.01,true
2012-03-13,110.35,105,114,5.69,-1.68,-0.3,false
2012-03-16,111.02,105,114,6.04,-2.43,-0.4,false
2012-03-19,111.45,106,115,5.75,-3.48,-0.61,false
2012-03-20,111.13,106,114,5.3,-4.45,-0.84,false
2012-03-23,110.51,105,114,5.77,-4.12,-0.71,false
2012-03-26,112.06,106,115,6.05,-5.85,-0.97,false
2012-03-27,111.71,106,115,5.87,-5.78,-0.98,false
2012-03-30,111.42,106,115,5.74,-6.36,-1.11,false
2012-04-02,112.24,107,116,5.66,-7.49,-1.32,false
2012-04-03,111.78,106,115,5.91,-7.72,-1.31,false
2012-04-09,109.37,104,113,5.71,-5.66,-0.99,false
2012-04-10,107.54,102,111,5.78,-4.55,-0.79,false
2012-04-16,108.45,103,112,5.74,-5.55,-0.97,false
2012-04-17,110.05,105,113,5.27,-6.98,-1.32,false
2012-04-20,109.16,104,112,5.31,-6.87,-1.29,false
2012-04-23,108.24,103,111,5.33,-4.9,-0.92,false
2012-04-24,108.65,103,112,5.82,-4.89,-0.84,false
2012-04-27,111.09,106,114,5.29,-6.73,-1.27,false
2012-04-30,110.68,105,114,5.85,-6.07,-1.04,false
2012-05-01,111.37,106,115,5.72,-5.92,-1.03,false
2012-05-04,108.41,103,112,5.73,-3.51,-0.61,false
2012-05-07,108.49,103,112,5.75,-4.74,-0.82,false
2012-05-08,108.05,103,111,5.26,-3.64,-0.69,false
2012-05-11,107.31,102,111,5.68,-4.54,-0.8,false
2012-05-14,106.12,101,109,5.28,-2.35,-0.45,false
2012-05-15,105.51,100,109,5.75,0.45,0.08,true
2012-05-18,102.66,98,106,5.14,3.35,0.65,true
2012-05-21,104.43,99,108,5.71,1.98,0.35,true
2012-05-22,104.61,99,108,5.78,0.92,0.16,true
2012-05-25,104.53,99,108,5.75,0.81,0.14,true
2012-05-29,105.8,101,109,5.17,-0.19,-0.04,false
2012-06-01,101.41,96,104,5.35,4.26,0.8,true
2012-06-04,101.37,96,104,5.34,6.07,1.14,true
2012-06-05,102.13,97,105,5.28,4.15,0.79,true
2012-06-08,105.32,100,108,5.34,0.08,0.01,true
2012-06-11,103.98,99,107,5.24,2.0,0.38,true
2012-06-12,105.18,100,108,5.3,2.89,0.55,true
2012-06-15,106.7,101,110,5.83,1.37,0.23,true
2012-06-18,106.9,102,110,5.19,-0.55,-0.11,false
2012-06-19,107.94,103,111,5.22,0.53,0.1,true
2012-06-22,106.15,101,109,5.29,2.62,0.5,true
2012-06-25,104.45,99,108,5.73,4.96,0.87,true
2012-06-26,104.98,100,108,5.22,4.65,0.89,true
2012-06-29,108.25,103,112,5.65,1.18,0.21,true
2012-07-02,108.58,103,112,5.79,2.0,0.35,true
2012-07-03,109.3,104,113,5.67,1.28,0.23,true
2012-07-06,107.77,102,111,5.87,3.07,0.52,true
2012-07-09,107.63,102,111,5.82,1.92,0.33,true
2012-07-10,106.7,101,110,5.83,3.58,0.61,true
2012-07-13,107.98,103,111,5.22,2.22,0.43,true
2012-07-16,107.72,102,111,5.86,1.74,0.3,true
2012-07-17,108.46,103,112,5.74,1.4,0.24,true
2012-07-23,107.45,102,111,5.73,4.47,0.78,true
2012-07-24,106.53,101,110,5.77,5.88,1.02,true
2012-07-27,110.31,105,114,5.68,1.33,0.23,true
2012-07-30,110.31,105,114,5.69,3.76,0.66,true
2012-07-31,109.53,104,113,5.78,5.18,0.9,true
2012-08-03,110.84,105,114,5.93,3.63,0.61,true
2012-08-06,111.05,106,114,5.28,3.26,0.62,true
2012-08-07,111.61,106,115,5.82,2.67,0.46,true
2012-08-10,112.02,106,115,6.04,2.28,0.38,true
2012-08-13,111.97,106,115,6.03,1.48,0.25,true
2012-08-14,111.98,106,115,6.01,0.97,0.16,true
2012-08-17,113.09,107,116,6.09,0.19,0.03,true
2012-08-20,113.1,107,116,6.09,1.61,0.26,true
2012-08-21,112.76,107,116,5.9,1.81,0.31,true
2012-08-24,112.56,107,116,5.8,1.51,0.26,true
2012-08-27,112.58,107,116,5.81,-0.28,-0.05,false
2012-08-28,112.47,107,116,5.77,-0.6,-0.1,false
2012-08-31,112.28,107,116,5.68,0.43,0.08,true
2012-09-04,112.18,107,116,5.64,-0.06,-0.01,false
2012-09-07,114.8,109,118,5.93,-2.31,-0.39,false
2012-09-10,114.15,108,118,6.38,-3.24,-0.51,false
2012-09-11,114.47,109,118,5.77,-3.54,-0.61,false
2012-09-17,116.72,111,120,5.9,-4.43,-0.75,false
2012-09-18,116.62,111,120,5.86,-5.21,-0.89,false
2012-09-21,116.64,111,120,5.87,-5.06,-0.86,false
2012-09-24,116.47,111,120,5.78,-6.8,-1.18,false
2012-09-25,115.23,109,119,6.42,-6.19,-0.96,false
2012-09-28,115.13,109,119,6.37,-6.06,-0.95,false
2012-10-01,115.43,110,119,5.75,-6.95,-1.21,false
2012-10-02,115.55,110,119,5.81,-6.85,-1.18,false
2012-10-05,116.86,111,120,5.98,-6.56,-1.1,false
2012-10-09,115.31,110,119,5.7,-4.27,-0.75,false
2012-10-12,114.26,109,118,5.68,-3.67,-0.65,false
2012-10-15,115.21,109,119,6.42,-3.71,-0.58,false
2012-10-16,116.38,111,120,5.74,-4.66,-0.81,false
2012-10-19,114.66,109,118,5.85,-3.52,-0.6,false
2012-10-22,114.68,109,118,5.86,-3.19,-0.54,false
2012-10-23,113.09,107,116,6.02,-1.16,-0.19,false
2012-10-26,113.03,107,116,6.0,-1.12,-0.19,false
2012-11-02,113.2,108,117,5.65,-0.73,-0.13,false
2012-11-05,113.43,108,117,5.75,0.21,0.04,true
2012-11-06,114.32,109,118,5.71,-1.7,-0.3,false
2012-11-09,110.48,105,114,5.76,1.75,0.3,true
2012-11-12,110.57,105,114,5.8,1.07,0.18,true
2012-11-13,110.18,105,113,5.32,0.34,0.06,true
2012-11-16,109.05,104,112,5.26,3.27,0.62,true
2012-11-19,111.25,106,115,5.65,3.55,0.63,true
2012-11-20,111.3,106,115,5.68,4.04,0.71,true
2012-11-23,113.03,107,116,6.03,2.37,0.39,true
2012-11-26,112.79,107,116,5.92,3.37,0.57,true
2012-11-27,112.21,107,116,5.64,3.65,0.65,true
2012-11-30,113.67,108,117,5.86,2.35,0.4,true
2012-12-03,113.11,107,117,6.35,3.68,0.58,true
2012-12-04,112.95,107,116,5.97,4.33,0.73,true
2012-12-10,113.93,108,117,5.97,4.2,0.7,true
2012-12-11,114.7,109,118,5.88,3.97,0.68,true
2012-12-14,113.63,108,117,5.83,4.87,0.84,true
2012-12-17,114.97,109,118,6.0,3.41,0.57,true
2012-12-18,116.24,110,120,6.44,3.2,0.5,true
2012-12-21,114.99,109,118,5.99,3.29,0.55,true
2012-12-24,114.64,109,118,5.85,4.57,0.78,true
2012-12-28,112.77,107,116,5.89,7.18,1.22,true
2012-12-31,114.69,109,118,5.86,5.63,0.96,true
2013-01-07,117.55,112,121,5.83,1.16,0.2,true
2013-01-08,117.21,111,121,6.44,2.73,0.42,true
2013-01-11,118.44,113,122,5.78,-0.91,-0.16,false
2013-01-14,118.36,112,122,6.52,1.42,0.22,true
2013-01-15,118.44,113,122,5.77,1.58,0.27,true
2013-01-18,119.45,113,123,6.59,1.41,0.21,true
2013-01-22,120.1,114,124,6.4,2.63,0.41,true
2013-01-25,121.0,115,125,6.33,2.17,0.34,true
2013-01-28,120.85,115,124,5.99,3.08,0.51,true
2013-01-29,121.33,115,125,6.52,2.38,0.37,true
2013-02-01,121.8,116,125,5.97,1.24,0.21,true
2013-02-04,120.43,114,124,6.55,2.16,0.33,true
2013-02-05,121.64,116,125,5.89,1.83,0.31,true
2013-02-08,122.25,116,126,6.48,0.71,0.11,true
2013-02-11,122.22,116,126,6.46,2.12,0.33,true
2013-02-15,122.5,116,126,6.63,1.45,0.22,true
2013-02-19,123.42,117,127,6.59,-0.22,-0.03,false
2013-02-22,122.32,116,126,6.5,1.71,0.26,true
2013-02-25,119.99,114,124,6.33,6.29,0.99,true
2013-02-26,120.81,115,124,5.95,5.35,0.9,true
2013-03-01,122.5,116,126,6.58,0.76,0.12,true
2013-03-04,123.15,117,127,6.41,-0.84,-0.13,false
2013-03-05,124.25,118,128,6.48,-0.83,-0.13,false
2013-03-08,125.18,119,129,6.45,-1.25,-0.19,false
2013-03-11,125.65,119,129,6.74,0.34,0.05,true
2013-03-12,125.37,119,129,6.57,0.29,0.04,true
2013-03-15,126.05,120,130,6.39,0.32,0.05,true
2013-03-18,125.36,119,129,6.54,1.54,0.24,true
2013-03-19,125.06,119,129,6.38,3.0,0.47,true
2013-03-22,125.86,120,130,6.28,2.44,0.39,true
2013-03-25,125.34,119,129,6.53,4.07,0.62,true
2013-03-26,126.34,120,130,6.55,3.48,0.53,true
2013-04-01,126.23,120,130,6.48,5.11,0.79,true
2013-04-02,126.85,121,131,6.28,5.61,0.89,true
2013-04-05,125.51,119,129,6.61,7.27,1.1,true
2013-04-08,126.36,120,130,6.55,5.13,0.78,true
2013-04-09,126.8,120,131,7.05,4.52,0.64,true
2013-04-15,125.48,119,129,6.56,6.43,0.98,true
2013-04-16,127.33,121,131,6.52,2.55,0.39,true
2013-04-19,125.77,119,130,7.01,4.78,0.68,true
2013-04-22,126.33,120,130,6.51,2.97,0.46,true
2013-04-23,127.63,121,131,6.68,3.48,0.52,true
2013-04-26,128.0,122,132,6.36,2.8,0.44,true
2013-04-29,128.86,122,133,7.07,1.61,0.23,true
